MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,Cloud9am,Cloud3pm,RainToday,RISK_MM,RainTomorrow,AverageTemp,AveragePressure,AverageHumidity,AverageWindSpeed
13.9,25.6,3.4,3.1,9,WSW,37,NNE,W,2,7,Yes,0,No,21.75,1007.8,62.5,16.5
16.5,28.4,0,6.4,8.6,SSW,41,S,SW,7,3,No,0,No,24.6,1013.35,54,21.5
16.5,30.4,0,8.2,13.1,ENE,39,E,SW,1,1,No,0,No,25.2,1016.5,42,26
17.6,36,0,10,11.1,E,52,ENE,SSW,1,2,No,1.4,Yes,30.45,1013,34.5,25
18.9,36.2,1.4,9.4,12.8,E,39,E,WSW,1,4,Yes,9.2,Yes,30.85,1013.3,45.5,23
20.5,33.9,9.2,10.6,9.2,E,41,ENE,SW,5,2,Yes,0.2,No,28.85,1009.3,59,21.5
21.1,33.9,0.2,6.6,11.6,ESE,46,ENE,S,3,4,No,0,No,29.85,1011.45,47.5,16
21.1,33.8,0,11.4,11.1,E,46,ESE,SSE,7,7,No,0,No,28.9,1014.55,38,23
17.4,34.4,0,11.2,11.9,E,65,E,ESE,1,3,No,0,No,28.45,1015.25,35,30.5
19.1,37.4,0,12.6,11.2,E,70,ENE,ENE,7,4,No,0,No,30.8,1011,30.5,28
24.6,26.1,0,15.8,1.3,E,59,ENE,ESE,7,8,No,7.8,Yes,23.15,1006.25,61,15
19.3,25.3,7.8,14.4,3.9,SSW,61,SSW,S,7,7,Yes,0,No,21.75,1002.25,68.5,31
7.1,23.1,0,5.6,11.9,S,50,SSE,SW,1,2,No,0,No,20,1011.2,36.5,25
9.7,27.7,0,7.2,12.7,W,39,SSE,WSW,0,0,No,0,No,22.35,1017.35,38.5,18.5
15,32.3,0,8.8,12.8,E,52,E,ESE,0,1,No,0,No,26.7,1018.8,29.5,22
15.3,35,0,9.2,12.6,E,54,ENE,E,1,0,No,0,No,29.55,1016.8,26.5,21
16.1,36.8,0,11.4,12.7,WSW,46,NNE,SW,0,0,No,0,No,30.95,1013.9,23,23
18.4,34.4,0,11.8,12.7,WSW,37,ENE,SW,0,1,No,0,No,30.1,1014.25,33.5,21.5
19.9,40.1,0,12,12.7,ENE,48,ENE,ENE,0,1,No,0,No,32.9,1014.5,26.5,20.5
20.7,42.6,0,13.2,12.5,NNE,41,NE,NNW,0,0,No,0,No,38.2,1014.05,9.5,21.5
20.9,42.5,0,13.4,12.6,WSW,37,NE,W,0,0,No,0,No,36.8,1013.4,12.5,17.5
21,42.7,0,12,12.5,WSW,35,NE,WSW,1,1,No,0,No,34.1,1012.4,22,17
19,35.2,0,11.8,12.3,SW,33,N,WSW,0,1,No,0,No,30.85,1012.05,43.5,12.5
18.8,31.4,0,9.8,12.4,SW,43,SSW,SW,1,1,No,0,No,27.4,1016.25,51.5,20.5
19.4,31.6,0,10,12.5,SSW,39,SE,SSE,1,0,No,0,No,27.25,1019.35,34.5,20
16.6,31.9,0,9.6,12,ESE,54,E,E,3,1,No,0,No,26.65,1019.4,31,20.5
17.6,34,0,11.8,12.1,E,43,E,ESE,0,1,No,0,No,28,1018.7,30.5,37
19.2,39.5,0,10.6,11.5,E,69,NE,NNE,2,1,No,0,No,32.5,1014.25,20.5,25
21.1,34.3,0,9.2,12.4,SW,39,NNW,WSW,1,1,No,0,No,30.35,1012.05,32.5,19.5
18.3,31.7,0,11.4,10,ESE,50,SE,SSE,6,6,No,0,No,27,1015.25,41,20.5
19.8,31,0,9,12.1,E,76,ESE,ESE,1,3,No,0,No,27.25,1014.2,36.5,30.5
18.8,33.8,0,11.2,10.3,E,74,ENE,WSW,1,3,No,0,No,29.25,1009.85,37,25
17.8,26.7,0,8.4,9.2,WNW,35,WNW,W,6,5,No,0.6,No,24.15,1011.45,61.5,18.5
17.3,25.4,0.6,5.8,9.2,SW,44,SW,WSW,6,5,No,0.2,No,22.25,1016.55,54,27
9.7,24.2,0.2,8,8.7,SW,44,NE,WSW,6,3,No,0,No,21.9,1015.15,51,17
11.4,24,0,8.2,12,SW,50,ESE,WSW,2,1,No,0,No,20.85,1017.8,40.5,29.5
14.5,29.4,0,6.8,12.2,E,54,E,SSW,0,0,No,0,No,24.65,1020.05,29.5,15
16,37.4,0,10,12.1,E,57,E,SW,0,2,No,0,No,30.05,1016.15,28,18.5
23.5,39.2,0,10.8,10.8,WNW,43,N,W,0,1,No,0,No,33.45,1011.75,31,23
21.8,27.6,0,8.8,10,W,33,WSW,W,7,1,No,0,No,25.05,1015.1,60,17.5
17.2,25.5,0,7.6,10.1,SW,44,WSW,WSW,5,2,No,0,No,22.75,1016.35,56,17.5
13.4,26.1,0,7.4,11.2,SW,43,SSW,SW,2,0,No,0,No,22.55,1018.7,50.5,21
12.8,32,0,8.4,11.9,E,35,E,WSW,1,0,No,0,No,26.75,1017.4,37.5,25
12.6,27,0,8.4,9.5,SW,48,W,W,6,3,No,0,No,22.6,1016.25,56.5,16.5
14.8,28,0,7.6,11.9,SSW,46,S,SW,1,1,No,0,No,23.2,1018.25,52.5,26
17.1,29.8,0,7.8,11.9,E,39,E,WSW,1,1,No,0,No,24.55,1017.65,47.5,21.5
18.8,31.3,0,8.4,11.8,E,54,ENE,ENE,5,3,No,0,No,26.7,1018.05,44,22.5
19.2,33.6,0,8,11.8,E,61,ENE,ESE,1,1,No,0,No,28.35,1017.35,37,25
19,34.5,0,9.4,11.7,E,54,NE,WSW,0,1,No,0,No,30.25,1013.75,30.5,19.5
17.1,37.3,0,11,11.7,ENE,43,ENE,WSW,1,1,No,0,No,30.9,1011.3,30,24
13.9,31.1,0,8,7.6,SW,43,S,SW,7,7,No,0,No,26.65,1011.4,47.5,19.5
18.7,31.2,0,8.6,11.1,WSW,41,SSE,SW,1,1,No,0,No,26.55,1014.25,42.5,24
19.8,34.7,0,8.4,11.2,E,41,E,WSW,0,0,No,0,No,27.7,1014.3,45.5,23
20.1,39.7,0,8.4,10.6,E,57,E,E,2,2,No,0,No,33.55,1012.9,27,28.5
26.2,40.1,0,13.8,10.8,E,61,NE,NE,7,7,No,0,No,35.6,1011.2,19.5,29.5
22.1,29.6,0,11,8.9,NNE,39,N,WSW,3,7,No,0,No,26.35,1008.4,67.5,14.5
19.4,27.2,0,6.8,9.4,SW,48,S,SW,7,1,No,0,No,23.35,1010.95,53.5,29.5
16,28.5,0,7.6,9.6,SE,56,ESE,ESE,1,3,No,0,No,23.95,1013.8,34,23
16.8,29.8,0,9.8,10.7,E,54,E,ESE,1,7,No,0,No,24.85,1012.3,40,26.5
20.4,23.7,0,9,1.2,NE,44,ESE,ESE,7,7,No,2.2,Yes,22,1010.7,60.5,15
17.9,32.3,2.2,2,10.9,E,28,ENE,SW,1,3,Yes,0,No,27.5,1011.95,50,14
19.5,33.5,0,8,6.8,NE,44,ENE,SW,7,7,No,0,No,28.4,1010.15,42.5,22.5
20.9,26.5,0,7.6,2.2,SE,41,SE,ESE,6,7,No,0,No,24.15,1012.05,57.5,21.5
19,24.6,0,4,1.6,SE,46,ESE,ESE,8,7,No,0,No,21.95,1017.25,63.5,21.5
18.6,26.9,0,4,7.2,E,63,E,E,7,6,No,0,No,23.55,1021.3,60,26
21.1,33.4,0,6.4,7.3,E,63,ENE,NE,7,7,No,8,Yes,28.9,1019.1,49,23
19.9,22.4,8,5,0,E,31,ENE,E,8,8,Yes,11.2,Yes,20.65,1018.25,93.5,14
16.5,23.2,11.2,2.2,5.3,SE,50,SE,SE,7,7,Yes,0,No,19.9,1018.65,63.5,26
12.7,25.7,0,3.2,10.9,E,43,E,ESE,1,1,No,0,No,22.35,1023.05,50,21.5
12.5,28.8,0,5.4,11,SE,37,ENE,W,1,1,No,0,No,24.5,1023.7,42.5,15
12.8,30.6,0,7,11.1,SW,33,NE,E,3,0,No,0,No,26.5,1020.55,38.5,12
11.8,26.4,0,7,10.3,SW,39,S,SW,7,3,No,0,No,22.3,1015.55,57.5,21.5
14.2,26,0,6,8.1,SW,39,N,SW,3,2,No,0,No,23.55,1017.5,57.5,14.5
12.9,30.8,0,4,9.9,ENE,33,E,ESE,1,2,No,0,No,25.4,1020.75,44.5,14.5
14.9,33.9,0,6.4,10.5,NE,33,ENE,W,1,4,No,0,No,28.85,1018.65,34.5,18.5
13.2,26.3,0,5.2,4.3,SW,41,SSW,SW,7,7,No,0,No,23.2,1016.9,64,26
13,22.1,0,6.2,10.5,SE,44,SSE,SE,1,0,No,0,No,19.25,1023.85,38.5,23
9.2,24.3,0,5.8,10.4,SSE,44,ENE,SE,1,1,No,0,No,20.4,1027.2,37,26
13.8,24.9,0,6.4,8.3,E,46,E,ESE,8,7,No,0,No,20.75,1023.55,43,21.5
14.5,27.4,0,4,6.3,ENE,39,ENE,NNE,7,5,No,0,No,22.2,1017.8,42,18.5
16.8,24.6,0,5.8,2.6,ESE,52,ENE,ESE,8,6,No,3.6,Yes,21.05,1019,60,16
17.3,26.5,3.6,2.4,7.5,E,69,E,E,2,2,Yes,0,No,23.05,1019.45,56.5,38
19.8,23.6,0,5.8,0.5,ENE,54,ENE,NE,7,7,No,6,Yes,21.5,1021.6,74.5,30.5
18.8,24.9,6,1.6,0.8,WNW,30,NNE,W,7,7,Yes,1.8,Yes,22.5,1020.3,81.5,14
19.9,25.4,1.8,0.8,5.5,WSW,31,WSW,SW,7,4,Yes,0,No,23.2,1019.4,75.5,14.5
12.7,23.5,0,4,5.6,SSW,33,NNE,SW,5,6,No,0,No,21.2,1022.2,70.5,14.5
13,25.9,0,3.4,10.5,NE,44,E,E,2,6,No,0,No,23.1,1023.55,53,24
17.7,32.7,0,6.8,7.7,E,57,NE,WNW,7,7,No,1,No,26.05,1016.4,47,21.5
17.7,24.5,1,4,0,NW,33,NNE,NW,7,7,No,0.4,No,21.5,1015.85,84.5,18.5
14.1,23.2,0.4,0.2,0.5,SW,28,ENE,W,7,8,No,25.6,Yes,20.05,1015.25,77,11
15.8,24.6,25.6,1,10.1,E,37,SSW,WSW,3,2,Yes,0,No,21.75,1015.05,71.5,14.5
11.6,25.1,0,4,10.5,SW,33,E,S,1,3,No,0,No,21.55,1023.85,57.5,13
12.5,25.2,0,3.6,10.5,ENE,44,ENE,ESE,1,1,No,0,No,21.4,1027.25,53,24
14.7,26.3,0,5,8.8,ENE,43,ENE,ENE,5,7,No,0,No,22.4,1025.4,46,25
16.3,29.6,0,4.8,10.1,NE,37,NE,NNE,2,2,No,0,No,25.65,1019.1,35.5,18.5
15.4,27,0,4.2,5.9,WNW,37,NW,W,8,7,No,3,Yes,23.3,1014.5,56.5,11
18.7,21,3,2.4,0,SW,30,NNW,NW,7,8,Yes,13,Yes,20.2,1013.4,88,12
16.8,20.8,13,3,4.9,E,43,W,WSW,7,6,Yes,2.4,Yes,17.55,1011.1,74,24
9.9,18.6,2.4,1.6,6.4,W,31,NE,SW,6,2,Yes,0.6,No,15.8,1017.55,66,8
9.5,20.6,0.6,2.6,5.2,W,56,NE,W,4,4,No,2,Yes,16.95,1014.75,77.5,19.5
10.8,21.1,2,1.8,5,SW,54,NNE,W,7,5,Yes,2.2,Yes,17.8,1015.3,65.5,19.5
11,19.6,2.2,2.8,5.5,SSE,35,SSE,S,7,5,Yes,0,No,16.9,1020.45,51.5,15
9.6,19.1,0,3.6,2.9,SSE,28,E,S,7,7,No,0,No,17.2,1022.25,50,14
8,21.1,0,3.6,5.8,WNW,30,N,W,2,5,No,0,No,17.15,1021.25,72.5,13
7.5,21,0,2.6,3.3,S,26,SSE,SSE,5,7,No,0,No,17.9,1021.15,69.5,9
10,22,0,1.4,4.7,WSW,31,NNE,W,7,1,No,0.2,No,18.35,1016.3,67.5,14.5
11.8,21.6,0.2,2.2,2.8,SSW,28,NNE,SSW,7,7,No,0.2,No,17.7,1015.1,75.5,11
12.7,20.2,0.2,1.8,5.3,W,30,SW,W,7,3,No,13.2,Yes,17.9,1010.55,74.5,11.5
10.8,18.8,13.2,2,8.1,SSW,59,SW,SW,2,2,Yes,0.8,No,16.8,1009.2,69,22.5
3.1,17.4,0.8,2.8,9.2,S,43,S,SW,1,6,No,0,No,13.95,1019.45,57.5,10.5
3.6,20.9,0,3,8.9,SSE,30,N,S,1,3,No,0,No,17.85,1024.7,53.5,8.5
6.6,22.9,0,2.4,9.6,N,28,NE,S,1,5,No,0,No,18.6,1027.55,59,11
8.6,25.8,0,2.6,9.6,ENE,31,NE,WSW,0,0,No,0,No,20.35,1022.75,48.5,15
6.9,26.2,0,4,9.7,NNE,33,NNE,W,0,1,No,0,No,19.75,1015.55,43.5,17
8.8,22.9,0,2.4,9.2,NW,37,N,NW,1,3,No,3.8,Yes,18.4,1015.35,67,19.5
13.8,22.6,3.8,0.8,6.8,SW,37,NE,WSW,7,2,Yes,0.2,No,19.05,1018.65,72,15.5
8.7,21.8,0.2,2.4,7.1,W,50,N,WNW,4,3,No,1.2,Yes,17.2,1018.1,70.5,18.5
8.2,21,1.2,2.2,9.2,NNE,22,NNE,NNW,1,1,Yes,0,No,17.5,1020.4,55.5,13
7.5,21.6,0,2.6,4.5,NW,24,N,WSW,7,3,No,2.4,Yes,16.6,1021.4,67,15
11.9,22.8,2.4,1,5.5,SW,24,NNE,WSW,5,5,Yes,0,No,18.6,1022.25,76,11
12.3,19.3,0,1.6,0,ESE,17,ENE,S,7,7,No,0,No,17.2,1017.45,77.5,3.5
8.6,22,0,2.8,8.5,NW,31,NE,NW,1,5,No,36.6,Yes,18.6,1010.6,63.5,17
14.8,17.2,36.6,4.2,2.6,WSW,85,NW,W,8,5,Yes,13.8,Yes,16,999.2,68.5,28
9.5,19.4,13.8,3.8,6.9,WNW,44,NNE,WNW,3,4,Yes,5,Yes,16,1018,72.5,18.5
10.3,20.3,5,1.8,6.7,NNE,44,NNE,N,7,2,Yes,19.8,Yes,16.45,1016.25,65.5,20.5
13,19.4,19.8,2.8,6.1,NW,98,WSW,SW,7,7,Yes,2.2,Yes,16.4,1007.6,73,23.5
9.9,18.9,2.2,2.8,7.5,W,35,NNE,WNW,6,5,Yes,2.8,Yes,15.8,1012,70.5,17.5
11.5,19.1,2.8,2,4.7,SW,37,ENE,SW,7,7,Yes,0.4,No,16.6,1018.35,73.5,13
8.2,20.7,0.4,1.6,9.1,NNE,31,ENE,NNE,1,1,No,3,Yes,16.4,1020.6,54,17
11.4,20,3,1.8,7.2,SW,44,SW,SW,1,2,Yes,0.4,No,17.8,1014.6,64,17.5
9.4,18.7,0.4,4.6,4.4,E,26,ENE,SSW,4,7,No,0,No,15.95,1018.6,63,8.5
9.9,19.6,0,1.2,9.2,E,33,ENE,E,1,1,No,0,No,16.1,1018.8,51,9.5
8,20.8,0,2.2,9.2,NE,30,NE,S,1,6,No,0,No,16.5,1020.2,48.5,14
6,21.3,0,2.4,9,NE,37,S,E,1,0,No,0,No,17.6,1021.45,47,12
9.8,21.6,0,3.6,9.2,E,50,ENE,ENE,0,0,No,0,No,17.05,1018.35,46.5,27
12.7,24.7,0,4,8,NNE,39,NE,WNW,6,6,No,8.8,Yes,19.6,1011.65,60.5,20.5
14,17.6,8.8,2,5.3,SSW,37,S,S,7,7,Yes,0,No,15.55,1015.6,69,16.5
9.3,18.5,0,2,3.9,ENE,37,ENE,NNE,5,2,No,0,No,13.8,1015.35,59,17.5
6.4,17,0,2.8,2.7,WSW,52,ENE,NNE,2,6,No,16.8,Yes,13.15,1008.95,86,18
10.5,15,16.8,2,3.3,SSW,56,S,SSW,7,6,Yes,0.4,No,12.05,1011.85,71,25
3.3,15.2,0.4,1.8,8.4,S,52,SSW,S,2,2,No,0,No,12.2,1025.25,58.5,20
7.7,16.3,0,1.8,3.2,N,28,NNE,NNW,7,5,No,1,No,13.05,1027.2,63.5,12
9.6,17.5,1,1.2,2.6,E,43,NNE,NNE,8,7,No,1.4,Yes,14.35,1026.5,87.5,14
9.5,19.7,1.4,0.6,6,NNE,44,NNE,NNE,6,7,Yes,0,No,16.45,1024.4,56.5,15
11.6,21.3,0,2.8,5.1,N,50,NNE,N,3,7,No,21.4,Yes,17.3,1016.5,47.5,22.5
11.6,18.4,21.4,3.2,6.6,SSW,31,NE,WSW,6,5,Yes,0,No,15.05,1015.85,76.5,11
10.8,19.9,0,1.8,4.5,SSE,35,S,SSE,8,7,No,0,No,14.8,1021.7,78.5,15
7.9,19.1,0,1.6,8.2,WSW,24,WNW,WSW,1,5,No,0,No,15.35,1021.3,72.5,10
8.8,19.7,0,3.2,5.7,ESE,31,ENE,W,7,6,No,0,No,15.65,1020.55,72.5,8.5
10.5,17.1,0,0.8,9.2,E,37,ENE,E,1,2,No,0,No,13.8,1022.4,67,16.5
7,19.6,0,2.2,9.2,NNE,37,NE,NNE,1,1,No,0,No,16,1019.35,57,18.5
8,20.1,0,2,2.2,NNW,43,N,NNW,7,7,No,9,Yes,17.25,1010.15,65.5,24.5
11.7,16.8,9,1.2,0,SSW,30,S,W,8,8,Yes,5.2,Yes,14.6,1009.9,93,11
7.2,16.9,5.2,1.4,7.1,S,31,E,S,1,6,Yes,1,No,14.35,1016.25,62.5,11
9,18.8,1,1.8,4.2,SW,50,NE,SW,8,7,No,2.8,Yes,14.35,1017,72,18.5
9,17.1,2.8,1.4,1.8,S,26,NE,SSW,5,7,Yes,0,No,13.9,1021,71,8.5
10.7,17.2,0,4.2,3.4,NE,30,NNE,N,7,7,No,4,Yes,14.65,1019.15,55,12
7.9,17.3,4,1,5.7,SSW,39,N,S,7,2,Yes,2.2,Yes,13.65,1020.05,70.5,20.5
4.5,18.6,2.2,0.4,8.8,N,26,N,NW,1,1,Yes,0,No,13.45,1024.45,56,11
6.6,17.5,0,1.4,9,N,41,NNE,N,6,0,No,0.2,No,14.15,1018.7,50,17
7.5,18.2,0.2,2.2,2.2,NW,37,N,W,5,7,No,12.2,Yes,15.3,1012.35,79.5,16.5
10.1,19.6,12.2,2.4,6.8,SW,35,N,SW,6,4,Yes,0,No,15.25,1018.65,75.5,14.5
4.6,18.1,0,2.4,9.3,SSE,26,ENE,SSW,1,1,No,0,No,14.7,1026.15,60.5,7.5
5.4,19.5,0,2,9.3,E,24,NNE,ENE,0,0,No,0,No,14.1,1027.1,54,9
8.2,21.1,0,2.6,5.5,NE,37,ENE,SW,0,6,No,0,No,16.15,1022.95,51,13
4.9,16.9,0,3,5.3,ESE,39,NE,SSE,5,4,No,0,No,13.15,1024.05,69.5,15.5
4.3,14.5,0,0.6,7.6,ENE,50,ESE,E,6,6,No,0,No,11.1,1028.8,56.5,21.5
8,16.7,0,2.2,3.8,ENE,48,E,E,7,4,No,0,No,12.75,1023.7,60,23
8,17.6,0,2.2,8,ENE,39,ENE,NNE,7,3,No,0,No,13.2,1020.45,59.5,20.5
9.3,15.5,0,2.4,0.4,N,30,NNE,NNE,7,7,No,12.4,Yes,13.3,1017.5,71,19.5
11.3,17,12.4,1.6,5.3,WSW,39,SW,WSW,7,5,Yes,19.6,Yes,15.15,1008.25,66,19.5
7.5,13.5,19.6,3,3.1,WNW,50,S,W,6,7,Yes,27.4,Yes,9.6,1008.4,84,15.5
8.4,17,27.4,4,6.4,SW,41,ENE,WSW,6,5,Yes,0.6,No,13.5,1014.25,73,14
5.5,16.8,0.6,3.2,7.8,S,44,N,SSW,1,5,No,0,No,12.55,1022.55,73.5,15.5
3.4,14.3,0,1.2,7.3,E,37,ENE,ENE,7,4,No,0,No,10.8,1029.95,59,12
1.3,16.2,0,1.6,9.4,NNE,37,NE,NE,6,2,No,0,No,12.55,1027.95,49.5,16.5
6.1,18.3,0,2,7.6,NNE,61,NNE,NNE,1,2,No,0,No,14.8,1018.65,43.5,31.5
11.6,22.1,0,3.2,1.8,N,37,NNE,NW,7,7,No,0,No,18.65,1016.3,40.5,21.5
15.2,20.7,0,2.6,0.7,NW,52,N,NNW,7,7,No,36.2,Yes,18.35,1010.3,67,21.5
13.4,19,36.2,3,5.3,WNW,46,WNW,NW,5,6,Yes,10,Yes,16.1,1010.55,63,22
7.4,18.2,10,3,9.2,SSW,33,S,SSW,1,2,Yes,0,No,13.95,1020.1,64,17.5
3.1,17.6,0,4.4,8,NE,24,NE,NE,1,2,No,0,No,12.7,1022.25,63.5,13
4.9,18.4,0,1.6,8.5,N,33,NNE,NW,1,3,No,13.8,Yes,13.95,1015.1,54.5,15
8.7,14.9,13.8,2.2,4,WSW,54,S,W,7,7,Yes,3.6,Yes,11.75,1013.1,66,23
6.2,15.6,3.6,2,9.4,SW,35,SSE,S,1,1,Yes,0,No,13.2,1023.2,50.5,15
5.9,16.7,0,2.4,5,WSW,44,NNE,SSW,4,5,No,0.2,No,11.45,1023.15,82.5,17.5
0.9,15.3,0.2,1.8,8.8,S,33,SSE,S,1,1,No,0,No,10.75,1027.65,60.5,14
5.3,16.8,0,1.2,8.2,SE,28,ENE,ESE,1,6,No,0,No,14.1,1027.65,59.5,9.5
4.2,18.9,0,1.6,8.7,S,30,NNE,SSW,3,3,No,0,No,13.45,1028.1,66,11
5.4,18.9,0,2.2,5,ENE,31,ENE,NNE,7,7,No,0,No,14.2,1025,64.5,13
9.3,21.6,0,1.4,4.6,NNE,22,NE,WSW,6,5,No,0,No,18.15,1020.8,48,8
12.3,22.6,0,1.8,3.5,NNW,72,NNE,NW,7,7,No,0,No,19.1,1013.65,65,30
11.1,19.2,0,3.8,7.2,WSW,41,W,WNW,5,7,No,5.6,Yes,16.15,1016.7,58.5,17.5
12.3,15.8,5.6,2.6,5.7,SW,80,W,SW,7,3,Yes,1,No,12.75,1021.05,70,32
1.1,15.7,1,3.4,9.6,NE,28,S,NE,0,1,No,0,No,11.4,1030.7,54,11
4.8,17.3,0,2,9.7,NNE,44,NE,NE,1,1,No,0,No,13.5,1023.9,44,16
7.1,17.2,0,3,0.1,NNE,39,NNE,NNE,7,8,No,3.8,Yes,14.65,1015.85,45.5,16
12.1,15.5,3.8,1.2,0.3,E,28,ENE,E,8,7,Yes,3.8,Yes,13.75,1016,85,13
7.8,16.5,3.8,0.8,1.2,E,28,E,ESE,7,7,Yes,0,No,14.45,1018.7,71,15
9.6,18.2,0,1.6,7,N,35,NE,NNE,1,3,No,8.4,Yes,14.85,1011.25,76.5,19
9.5,17.4,8.4,4.2,7.1,NW,70,NW,WNW,6,4,Yes,8,Yes,15.35,1013.25,50.5,22
10.1,14.4,8,1.6,4.3,SW,63,WSW,WSW,7,7,Yes,7,Yes,12.45,1015.45,70,26.5
6,16.7,7,1.8,4.8,W,46,WNW,WSW,3,3,Yes,3.4,Yes,13.7,1020.9,62.5,17.5
8.8,17.7,3.4,1.8,5.7,NW,30,NNE,WNW,7,6,Yes,0.4,No,14.1,1023.45,73.5,13
11.1,19.3,0.4,1.2,5.3,NW,44,N,WNW,7,6,No,4.6,Yes,16.45,1018.7,61.5,24
4.9,17.7,4.6,3,9.2,SW,31,NE,SSE,5,1,Yes,0,No,14.3,1025.65,56.5,7.5
6.3,19.1,0,2,6.9,WNW,24,ENE,NW,2,5,No,0,No,15.15,1025.7,54.5,8.5
6.2,22.3,0,2.2,9.9,W,30,ENE,WSW,0,0,No,0,No,16.2,1016.9,50,17
7.5,18.9,0,2.8,5,WNW,50,N,W,2,7,No,6,Yes,16.35,1012.95,66.5,14
7.1,20,6,1.8,8.5,NNW,41,NNE,NNW,2,3,Yes,2,Yes,14.95,1017.05,68,19.5
11.1,15.6,2,3,0.1,WSW,80,N,W,5,7,Yes,20.2,Yes,14.1,1003.1,87,25
4.2,15.3,20.2,0.6,9.4,SSW,44,N,SSW,3,2,Yes,0.2,No,12.3,1021.7,65,11
8.1,15.5,0.2,3,1.9,NNW,33,NNE,WNW,8,7,No,10.2,Yes,13,1023.45,65,14
8.8,17.8,10.2,3,7.3,SSW,52,NNE,SW,7,3,Yes,0.6,No,13.95,1020.2,73.5,16.5
6.6,18,0.6,2,3.8,W,52,NNE,WNW,8,6,No,2.8,Yes,13.2,1017.2,72,17.5
4.5,16.5,2.8,2.2,9.6,SSW,46,S,SSW,1,3,Yes,0,No,12.35,1021.55,63,19.5
1.8,16.7,0,3.2,10.2,SE,33,WNW,ESE,0,5,No,0,No,12.95,1023.85,51,11.5
5.7,16.7,0,3.4,10.6,E,39,E,ENE,0,0,No,0,No,12.9,1025.05,46.5,21.5
4.9,18.8,0,3.4,9.6,ENE,43,ENE,ENE,1,1,No,0,No,14.95,1022.45,53.5,20
11.6,20.7,0,4.6,3.7,N,46,NNE,NNE,4,7,No,34.4,Yes,18.3,1010.5,43.5,21
10.9,16.8,34.4,2.6,5.5,WSW,56,N,WSW,7,3,Yes,5.4,Yes,13.65,1003.4,80.5,22
10.2,16.1,5.4,3.4,6,SSW,54,SSW,SW,6,8,Yes,0,No,13.85,1010.95,65.5,37
10.5,17.7,0,2.2,8.3,SSW,33,SSE,SW,7,6,No,0,No,15.5,1015.95,57,18
3.5,17.9,0,1.6,6.4,NW,35,NNE,WNW,2,7,No,9.4,Yes,13.6,1016.75,62.5,14
10.1,17.7,9.4,2,5,SW,50,N,SSW,8,3,Yes,0.8,No,14.45,1013.5,72.5,18.5
3.5,17.5,0.8,2.8,10.4,WSW,31,SSE,WSW,0,1,No,0,No,13.95,1024.95,61,14
4.4,17.8,0,4.2,3.9,SW,33,ENE,SW,7,6,No,0,No,14.5,1021.95,60,8.5
4.2,19.6,0,1.2,10.3,ENE,28,ENE,N,1,1,No,0,No,16.05,1023.6,56,4.5
7.7,22.6,0,2.8,7.3,WSW,35,NE,SW,7,2,No,0,No,17.4,1018.95,51,16.5
6.2,20.3,0,2.8,9.8,WNW,46,WSW,W,1,1,No,0,No,15.45,1016.7,70,15.5
6.8,19.4,0,2.6,8.6,NW,44,NNE,NW,1,6,No,7.6,Yes,16.4,1011.3,63.5,18.5
12.5,17,7.6,3,7.9,WSW,70,WSW,WNW,4,6,Yes,7.8,Yes,15.1,1013.15,54,33
11.4,17.7,7.8,3.8,8.6,WSW,52,S,SW,7,2,Yes,0,No,15.45,1023.85,49.5,15
6.7,18.9,0,4,4,WSW,28,NNE,WSW,8,7,No,1.4,Yes,15.25,1023.3,61,15
11.9,19.8,1.4,1.4,4,WSW,31,N,WSW,2,7,Yes,0,No,17.05,1020.05,72,16.5
11.5,15.5,0,4.2,8.7,SE,52,SSE,ESE,6,7,No,0,No,14.05,1023.7,58,23.5
8.6,17.4,0,2,9.3,ESE,63,ESE,ESE,4,5,No,0,No,14.55,1026.85,41,29
8.1,17.8,0,4,10.3,E,57,E,E,3,1,No,0,No,14.75,1026.8,36.5,36
7.6,19.3,0,5,11,ENE,37,ENE,NNW,0,2,No,0,No,15.65,1025.05,44.5,18.5
3.8,18.5,0,3.2,7.2,W,57,NNE,W,1,7,No,7.4,Yes,15,1015.1,56,18.5
5,17.3,7.4,3,10.2,SSW,39,S,S,1,4,Yes,0,No,13.7,1021.05,47.5,20
7,18.4,0,3.6,9.4,NE,43,ENE,N,2,6,No,0,No,14.65,1025.15,45,12
3.1,18.9,0,3,2.7,WNW,81,NNE,WNW,5,8,No,11,Yes,14.3,1015.75,58.5,18.5
4.1,16.3,11,3.8,9.3,SW,48,S,SW,7,6,Yes,0,No,13.35,1017.3,58,25
5.9,19.3,0,2.6,10.4,WSW,26,S,W,5,1,No,0,No,16.6,1020.65,49,9.5
5,23.4,0,2.2,10.9,NNW,33,NNE,WNW,0,1,No,0,No,19.1,1017.3,44.5,11
6.1,19,0,4,3.6,SW,44,NNE,SW,7,7,No,5.6,Yes,14.95,1011.5,74.5,18.5
8.4,15.9,5.6,1.4,7.8,WSW,56,S,SW,7,6,Yes,0.4,No,13.6,1015.5,54.5,24.5
4.2,17.4,0.4,3,7.1,W,41,N,W,7,5,No,10,Yes,13.35,1016.4,57,14.5
